"table_name"	"column_name"	"data_type"	"character_maximum_length"	"numeric_precision"	"is_nullable"	"column_default"	"ordinal_position"
"project_system_details"	"post_sms_bos_sys2_type2_active"	"boolean"			"YES"	"false"	1171
"project_system_details"	"post_sms_bos_sys3_type2_equipment_type"	"character varying"	255		"YES"		1172
"project_system_details"	"post_sms_bos_sys3_type2_amp_rating"	"character varying"	50		"YES"		1173
"project_system_details"	"post_sms_bos_sys3_type2_make"	"character varying"	255		"YES"		1174
"project_system_details"	"post_sms_bos_sys3_type2_model"	"character varying"	255		"YES"		1175
"project_system_details"	"post_sms_bos_sys3_type2_is_new"	"boolean"			"YES"	"true"	1176
"project_system_details"	"post_sms_bos_sys3_type2_trigger"	"character varying"	100		"YES"		1177
"project_system_details"	"post_sms_bos_sys3_type2_active"	"boolean"			"YES"	"false"	1178
"project_system_details"	"post_sms_bos_sys4_type2_equipment_type"	"character varying"	255		"YES"		1179
"project_system_details"	"post_sms_bos_sys4_type2_amp_rating"	"character varying"	50		"YES"		1180
"project_system_details"	"post_sms_bos_sys4_type2_make"	"character varying"	255		"YES"		1181
"project_system_details"	"post_sms_bos_sys4_type2_model"	"character varying"	255		"YES"		1182
"project_system_details"	"post_sms_bos_sys4_type2_is_new"	"boolean"			"YES"	"true"	1183
"project_system_details"	"post_sms_bos_sys4_type2_trigger"	"character varying"	100		"YES"		1184
"project_system_details"	"post_sms_bos_sys4_type2_active"	"boolean"			"YES"	"false"	1185
"project_system_details"	"post_sms_bos_sys1_type3_equipment_type"	"character varying"	255		"YES"		1186
"project_system_details"	"post_sms_bos_sys1_type3_amp_rating"	"character varying"	50		"YES"		1187
"project_system_details"	"post_sms_bos_sys1_type3_make"	"character varying"	255		"YES"		1188
"project_system_details"	"post_sms_bos_sys1_type3_model"	"character varying"	255		"YES"		1189
"project_system_details"	"post_sms_bos_sys1_type3_is_new"	"boolean"			"YES"	"true"	1190
"project_system_details"	"post_sms_bos_sys1_type3_trigger"	"character varying"	100		"YES"		1191
"project_system_details"	"post_sms_bos_sys1_type3_active"	"boolean"			"YES"	"false"	1192
"project_system_details"	"post_sms_bos_sys2_type3_equipment_type"	"character varying"	255		"YES"		1193
"project_system_details"	"post_sms_bos_sys2_type3_amp_rating"	"character varying"	50		"YES"		1194
"project_system_details"	"post_sms_bos_sys2_type3_make"	"character varying"	255		"YES"		1195
"project_system_details"	"post_sms_bos_sys2_type3_model"	"character varying"	255		"YES"		1196
"project_system_details"	"post_sms_bos_sys2_type3_is_new"	"boolean"			"YES"	"true"	1197
"project_system_details"	"post_sms_bos_sys2_type3_trigger"	"character varying"	100		"YES"		1198
"project_system_details"	"post_sms_bos_sys2_type3_active"	"boolean"			"YES"	"false"	1199
"project_system_details"	"post_sms_bos_sys3_type3_equipment_type"	"character varying"	255		"YES"		1200
"project_system_details"	"post_sms_bos_sys3_type3_amp_rating"	"character varying"	50		"YES"		1201
"project_system_details"	"post_sms_bos_sys3_type3_make"	"character varying"	255		"YES"		1202
"project_system_details"	"post_sms_bos_sys3_type3_model"	"character varying"	255		"YES"		1203
"project_system_details"	"post_sms_bos_sys3_type3_is_new"	"boolean"			"YES"	"true"	1204
"project_system_details"	"post_sms_bos_sys3_type3_trigger"	"character varying"	100		"YES"		1205
"project_system_details"	"post_sms_bos_sys3_type3_active"	"boolean"			"YES"	"false"	1206
"project_system_details"	"post_sms_bos_sys4_type3_equipment_type"	"character varying"	255		"YES"		1207
"project_system_details"	"post_sms_bos_sys4_type3_amp_rating"	"character varying"	50		"YES"		1208
"project_system_details"	"post_sms_bos_sys4_type3_make"	"character varying"	255		"YES"		1209
"project_system_details"	"post_sms_bos_sys4_type3_model"	"character varying"	255		"YES"		1210
"project_system_details"	"post_sms_bos_sys4_type3_is_new"	"boolean"			"YES"	"true"	1211
"project_system_details"	"post_sms_bos_sys4_type3_trigger"	"character varying"	100		"YES"		1212
"project_system_details"	"post_sms_bos_sys4_type3_active"	"boolean"			"YES"	"false"	1213
"project_system_details"	"bos_sys1_battery1_type1_equipment_type"	"character varying"	255		"YES"		1214
"project_system_details"	"bos_sys1_battery1_type1_make"	"character varying"	255		"YES"		1215
"project_system_details"	"bos_sys1_battery1_type1_model"	"character varying"	255		"YES"		1216
"project_system_details"	"bos_sys1_battery1_type1_amp_rating"	"character varying"	50		"YES"		1217
"project_system_details"	"bos_sys1_battery1_type1_is_new"	"boolean"			"YES"	"true"	1218
"project_system_details"	"bos_sys1_battery1_type1_trigger"	"character varying"	100		"YES"		1219
"project_system_details"	"bos_sys1_battery1_type2_equipment_type"	"character varying"	255		"YES"		1220
"project_system_details"	"bos_sys1_battery1_type2_make"	"character varying"	255		"YES"		1221
"project_system_details"	"bos_sys1_battery1_type2_model"	"character varying"	255		"YES"		1222
"project_system_details"	"bos_sys1_battery1_type2_amp_rating"	"character varying"	50		"YES"		1223
"project_system_details"	"bos_sys1_battery1_type2_is_new"	"boolean"			"YES"	"true"	1224
"project_system_details"	"bos_sys1_battery1_type2_trigger"	"character varying"	100		"YES"		1225
"project_system_details"	"bos_sys1_battery2_type1_equipment_type"	"character varying"	255		"YES"		1226
"project_system_details"	"bos_sys1_battery2_type1_make"	"character varying"	255		"YES"		1227
"project_system_details"	"bos_sys1_battery2_type1_model"	"character varying"	255		"YES"		1228
"project_system_details"	"bos_sys1_battery2_type1_amp_rating"	"character varying"	50		"YES"		1229
"project_system_details"	"bos_sys1_battery2_type1_is_new"	"boolean"			"YES"	"true"	1230
"project_system_details"	"bos_sys1_battery2_type1_trigger"	"character varying"	100		"YES"		1231
"project_system_details"	"bos_sys1_battery2_type2_equipment_type"	"character varying"	255		"YES"		1232
"project_system_details"	"bos_sys1_battery2_type2_make"	"character varying"	255		"YES"		1233
"project_system_details"	"bos_sys1_battery2_type2_model"	"character varying"	255		"YES"		1234
"project_system_details"	"bos_sys1_battery2_type2_amp_rating"	"character varying"	50		"YES"		1235
"project_system_details"	"bos_sys1_battery2_type2_is_new"	"boolean"			"YES"	"true"	1236
"project_system_details"	"bos_sys1_battery2_type2_trigger"	"character varying"	100		"YES"		1237
"project_system_details"	"bos_sys1_backup_type1_equipment_type"	"character varying"	255		"YES"		1238
"project_system_details"	"bos_sys1_backup_type1_make"	"character varying"	255		"YES"		1239
"project_system_details"	"bos_sys1_backup_type1_model"	"character varying"	255		"YES"		1240
"project_system_details"	"bos_sys1_backup_type1_amp_rating"	"character varying"	50		"YES"		1241
"project_system_details"	"bos_sys1_backup_type1_is_new"	"boolean"			"YES"	"true"	1242
"project_system_details"	"bos_sys1_backup_type1_trigger"	"character varying"	100		"YES"		1243
"project_system_details"	"bos_sys1_backup_type2_equipment_type"	"character varying"	255		"YES"		1244
"project_system_details"	"bos_sys1_backup_type2_make"	"character varying"	255		"YES"		1245
"project_system_details"	"bos_sys1_backup_type2_model"	"character varying"	255		"YES"		1246
"project_system_details"	"bos_sys1_backup_type2_amp_rating"	"character varying"	50		"YES"		1247
"project_system_details"	"bos_sys1_backup_type2_is_new"	"boolean"			"YES"	"true"	1248
"project_system_details"	"bos_sys1_backup_type2_trigger"	"character varying"	100		"YES"		1249
"project_system_details"	"bos_sys1_backup_type3_equipment_type"	"character varying"	255		"YES"		1250
"project_system_details"	"bos_sys1_backup_type3_make"	"character varying"	255		"YES"		1251
"project_system_details"	"bos_sys1_backup_type3_model"	"character varying"	255		"YES"		1252
"project_system_details"	"bos_sys1_backup_type3_amp_rating"	"character varying"	50		"YES"		1253
"project_system_details"	"bos_sys1_backup_type3_is_new"	"boolean"			"YES"	"true"	1254
"project_system_details"	"bos_sys1_backup_type3_trigger"	"character varying"	100		"YES"		1255
"project_system_details"	"bos_sys2_battery1_type1_equipment_type"	"character varying"	255		"YES"		1256
"project_system_details"	"bos_sys2_battery1_type1_make"	"character varying"	255		"YES"		1257
"project_system_details"	"bos_sys2_battery1_type1_model"	"character varying"	255		"YES"		1258
"project_system_details"	"bos_sys2_battery1_type1_amp_rating"	"character varying"	50		"YES"		1259
"project_system_details"	"bos_sys2_battery1_type1_is_new"	"boolean"			"YES"	"true"	1260
"project_system_details"	"bos_sys2_battery1_type1_trigger"	"character varying"	100		"YES"		1261
"project_system_details"	"bos_sys2_battery1_type2_equipment_type"	"character varying"	255		"YES"		1262
"project_system_details"	"bos_sys2_battery1_type2_make"	"character varying"	255		"YES"		1263
"project_system_details"	"bos_sys2_battery1_type2_model"	"character varying"	255		"YES"		1264
"project_system_details"	"bos_sys2_battery1_type2_amp_rating"	"character varying"	50		"YES"		1265
"project_system_details"	"bos_sys2_battery1_type2_is_new"	"boolean"			"YES"	"true"	1266
"project_system_details"	"bos_sys2_battery1_type2_trigger"	"character varying"	100		"YES"		1267
"project_system_details"	"bos_sys2_battery2_type1_equipment_type"	"character varying"	255		"YES"		1268
"project_system_details"	"bos_sys2_battery2_type1_make"	"character varying"	255		"YES"		1269
"project_system_details"	"bos_sys2_battery2_type1_model"	"character varying"	255		"YES"		1270
"project_system_details"	"bos_sys2_battery2_type1_amp_rating"	"character varying"	50		"YES"		1271
"project_system_details"	"bos_sys2_battery2_type1_is_new"	"boolean"			"YES"	"true"	1272
"project_system_details"	"bos_sys2_battery2_type1_trigger"	"character varying"	100		"YES"		1273
"project_system_details"	"bos_sys2_battery2_type2_equipment_type"	"character varying"	255		"YES"		1274
"project_system_details"	"bos_sys2_battery2_type2_make"	"character varying"	255		"YES"		1275
"project_system_details"	"bos_sys2_battery2_type2_model"	"character varying"	255		"YES"		1276
"project_system_details"	"bos_sys2_battery2_type2_amp_rating"	"character varying"	50		"YES"		1277
"project_system_details"	"bos_sys2_battery2_type2_is_new"	"boolean"			"YES"	"true"	1278
"project_system_details"	"bos_sys2_battery2_type2_trigger"	"character varying"	100		"YES"		1279
"project_system_details"	"bos_sys2_backup_type1_equipment_type"	"character varying"	255		"YES"		1280
"project_system_details"	"bos_sys2_backup_type1_make"	"character varying"	255		"YES"		1281
"project_system_details"	"bos_sys2_backup_type1_model"	"character varying"	255		"YES"		1282
"project_system_details"	"bos_sys2_backup_type1_amp_rating"	"character varying"	50		"YES"		1283
"project_system_details"	"bos_sys2_backup_type1_is_new"	"boolean"			"YES"	"true"	1284
"project_system_details"	"bos_sys2_backup_type1_trigger"	"character varying"	100		"YES"		1285
"project_system_details"	"bos_sys2_backup_type2_equipment_type"	"character varying"	255		"YES"		1286
"project_system_details"	"bos_sys2_backup_type2_make"	"character varying"	255		"YES"		1287
"project_system_details"	"bos_sys2_backup_type2_model"	"character varying"	255		"YES"		1288
"project_system_details"	"bos_sys2_backup_type2_amp_rating"	"character varying"	50		"YES"		1289
"project_system_details"	"bos_sys2_backup_type2_is_new"	"boolean"			"YES"	"true"	1290
"project_system_details"	"bos_sys2_backup_type2_trigger"	"character varying"	100		"YES"		1291
"project_system_details"	"bos_sys2_backup_type3_equipment_type"	"character varying"	255		"YES"		1292
"project_system_details"	"bos_sys2_backup_type3_make"	"character varying"	255		"YES"		1293
"project_system_details"	"bos_sys2_backup_type3_model"	"character varying"	255		"YES"		1294
"project_system_details"	"bos_sys2_backup_type3_amp_rating"	"character varying"	50		"YES"		1295
"project_system_details"	"bos_sys2_backup_type3_is_new"	"boolean"			"YES"	"true"	1296
"project_system_details"	"bos_sys2_backup_type3_trigger"	"character varying"	100		"YES"		1297
"project_system_details"	"bos_sys3_battery1_type1_equipment_type"	"character varying"	255		"YES"		1298
"project_system_details"	"bos_sys3_battery1_type1_make"	"character varying"	255		"YES"		1299
"project_system_details"	"bos_sys3_battery1_type1_model"	"character varying"	255		"YES"		1300
"project_system_details"	"bos_sys3_battery1_type1_amp_rating"	"character varying"	50		"YES"		1301
"project_system_details"	"bos_sys3_battery1_type1_is_new"	"boolean"			"YES"	"true"	1302
"project_system_details"	"bos_sys3_battery1_type1_trigger"	"character varying"	100		"YES"		1303
"project_system_details"	"bos_sys3_battery1_type2_equipment_type"	"character varying"	255		"YES"		1304
"project_system_details"	"bos_sys3_battery1_type2_make"	"character varying"	255		"YES"		1305
"project_system_details"	"bos_sys3_battery1_type2_model"	"character varying"	255		"YES"		1306
"project_system_details"	"bos_sys3_battery1_type2_amp_rating"	"character varying"	50		"YES"		1307
"project_system_details"	"bos_sys3_battery1_type2_is_new"	"boolean"			"YES"	"true"	1308
"project_system_details"	"bos_sys3_battery1_type2_trigger"	"character varying"	100		"YES"		1309
"project_system_details"	"bos_sys3_battery2_type1_equipment_type"	"character varying"	255		"YES"		1310
"project_system_details"	"bos_sys3_battery2_type1_make"	"character varying"	255		"YES"		1311
"project_system_details"	"bos_sys3_battery2_type1_model"	"character varying"	255		"YES"		1312
"project_system_details"	"bos_sys3_battery2_type1_amp_rating"	"character varying"	50		"YES"		1313
"project_system_details"	"bos_sys3_battery2_type1_is_new"	"boolean"			"YES"	"true"	1314
"project_system_details"	"bos_sys3_battery2_type1_trigger"	"character varying"	100		"YES"		1315
"project_system_details"	"bos_sys3_battery2_type2_equipment_type"	"character varying"	255		"YES"		1316
"project_system_details"	"bos_sys3_battery2_type2_make"	"character varying"	255		"YES"		1317
"project_system_details"	"bos_sys3_battery2_type2_model"	"character varying"	255		"YES"		1318
"project_system_details"	"bos_sys3_battery2_type2_amp_rating"	"character varying"	50		"YES"		1319
"project_system_details"	"bos_sys3_battery2_type2_is_new"	"boolean"			"YES"	"true"	1320
"project_system_details"	"bos_sys3_battery2_type2_trigger"	"character varying"	100		"YES"		1321
"project_system_details"	"bos_sys3_backup_type1_equipment_type"	"character varying"	255		"YES"		1322
"project_system_details"	"bos_sys3_backup_type1_make"	"character varying"	255		"YES"		1323
"project_system_details"	"bos_sys3_backup_type1_model"	"character varying"	255		"YES"		1324
"project_system_details"	"bos_sys3_backup_type1_amp_rating"	"character varying"	50		"YES"		1325
"project_system_details"	"bos_sys3_backup_type1_is_new"	"boolean"			"YES"	"true"	1326
"project_system_details"	"bos_sys3_backup_type1_trigger"	"character varying"	100		"YES"		1327
"project_system_details"	"bos_sys3_backup_type2_equipment_type"	"character varying"	255		"YES"		1328
"project_system_details"	"bos_sys3_backup_type2_make"	"character varying"	255		"YES"		1329
"project_system_details"	"bos_sys3_backup_type2_model"	"character varying"	255		"YES"		1330
"project_system_details"	"bos_sys3_backup_type2_amp_rating"	"character varying"	50		"YES"		1331
"project_system_details"	"bos_sys3_backup_type2_is_new"	"boolean"			"YES"	"true"	1332
"project_system_details"	"bos_sys3_backup_type2_trigger"	"character varying"	100		"YES"		1333
"project_system_details"	"bos_sys3_backup_type3_equipment_type"	"character varying"	255		"YES"		1334
"project_system_details"	"bos_sys3_backup_type3_make"	"character varying"	255		"YES"		1335
"project_system_details"	"bos_sys3_backup_type3_model"	"character varying"	255		"YES"		1336
"project_system_details"	"bos_sys3_backup_type3_amp_rating"	"character varying"	50		"YES"		1337
"project_system_details"	"bos_sys3_backup_type3_is_new"	"boolean"			"YES"	"true"	1338
"project_system_details"	"bos_sys3_backup_type3_trigger"	"character varying"	100		"YES"		1339
"project_system_details"	"bos_sys4_battery1_type1_equipment_type"	"character varying"	255		"YES"		1340
"project_system_details"	"bos_sys4_battery1_type1_make"	"character varying"	255		"YES"		1341
"project_system_details"	"bos_sys4_battery1_type1_model"	"character varying"	255		"YES"		1342
"project_system_details"	"bos_sys4_battery1_type1_amp_rating"	"character varying"	50		"YES"		1343
"project_system_details"	"bos_sys4_battery1_type1_is_new"	"boolean"			"YES"	"true"	1344
"project_system_details"	"bos_sys4_battery1_type1_trigger"	"character varying"	100		"YES"		1345
"project_system_details"	"bos_sys4_battery1_type2_equipment_type"	"character varying"	255		"YES"		1346
"project_system_details"	"bos_sys4_battery1_type2_make"	"character varying"	255		"YES"		1347
"project_system_details"	"bos_sys4_battery1_type2_model"	"character varying"	255		"YES"		1348
"project_system_details"	"bos_sys4_battery1_type2_amp_rating"	"character varying"	50		"YES"		1349
"project_system_details"	"bos_sys4_battery1_type2_is_new"	"boolean"			"YES"	"true"	1350
"project_system_details"	"bos_sys4_battery1_type2_trigger"	"character varying"	100		"YES"		1351
"project_system_details"	"bos_sys4_battery2_type1_equipment_type"	"character varying"	255		"YES"		1352
"project_system_details"	"bos_sys4_battery2_type1_make"	"character varying"	255		"YES"		1353
"project_system_details"	"bos_sys4_battery2_type1_model"	"character varying"	255		"YES"		1354
"project_system_details"	"bos_sys4_battery2_type1_amp_rating"	"character varying"	50		"YES"		1355
"project_system_details"	"bos_sys4_battery2_type1_is_new"	"boolean"			"YES"	"true"	1356
"project_system_details"	"bos_sys4_battery2_type1_trigger"	"character varying"	100		"YES"		1357
"project_system_details"	"bos_sys4_battery2_type2_equipment_type"	"character varying"	255		"YES"		1358
"project_system_details"	"bos_sys4_battery2_type2_make"	"character varying"	255		"YES"		1359
"project_system_details"	"bos_sys4_battery2_type2_model"	"character varying"	255		"YES"		1360
"project_system_details"	"bos_sys4_battery2_type2_amp_rating"	"character varying"	50		"YES"		1361
"project_system_details"	"bos_sys4_battery2_type2_is_new"	"boolean"			"YES"	"true"	1362
"project_system_details"	"bos_sys4_battery2_type2_trigger"	"character varying"	100		"YES"		1363
"project_system_details"	"bos_sys4_backup_type1_equipment_type"	"character varying"	255		"YES"		1364
"project_system_details"	"bos_sys4_backup_type1_make"	"character varying"	255		"YES"		1365
"project_system_details"	"bos_sys4_backup_type1_model"	"character varying"	255		"YES"		1366
"project_system_details"	"bos_sys4_backup_type1_amp_rating"	"character varying"	50		"YES"		1367
"project_system_details"	"bos_sys4_backup_type1_is_new"	"boolean"			"YES"	"true"	1368
"project_system_details"	"bos_sys4_backup_type1_trigger"	"character varying"	100		"YES"		1369
"project_system_details"	"bos_sys4_backup_type2_equipment_type"	"character varying"	255		"YES"		1370
"project_system_details"	"bos_sys4_backup_type2_make"	"character varying"	255		"YES"		1371
"project_system_details"	"bos_sys4_backup_type2_model"	"character varying"	255		"YES"		1372
"project_system_details"	"bos_sys4_backup_type2_amp_rating"	"character varying"	50		"YES"		1373
"project_system_details"	"bos_sys4_backup_type2_is_new"	"boolean"			"YES"	"true"	1374
"project_system_details"	"bos_sys4_backup_type2_trigger"	"character varying"	100		"YES"		1375
"project_system_details"	"bos_sys4_backup_type3_equipment_type"	"character varying"	255		"YES"		1376
"project_system_details"	"bos_sys4_backup_type3_make"	"character varying"	255		"YES"		1377
"project_system_details"	"bos_sys4_backup_type3_model"	"character varying"	255		"YES"		1378
"project_system_details"	"bos_sys4_backup_type3_amp_rating"	"character varying"	50		"YES"		1379
"project_system_details"	"bos_sys4_backup_type3_is_new"	"boolean"			"YES"	"true"	1380
"project_system_details"	"bos_sys4_backup_type3_trigger"	"character varying"	100		"YES"		1381
"project_system_details"	"bos_sys1_lastslot"	"integer"		32	"YES"		1382
"project_system_details"	"bos_sys2_lastslot"	"integer"		32	"YES"		1383
"project_system_details"	"bos_sys3_lastslot"	"integer"		32	"YES"		1384
"project_system_details"	"bos_sys4_lastslot"	"integer"		32	"YES"		1385
"project_system_details"	"bos_sys1_type1_block_name"	"character varying"	100		"YES"		1386
"project_system_details"	"bos_sys1_type2_block_name"	"character varying"	100		"YES"		1387
"project_system_details"	"bos_sys1_type3_block_name"	"character varying"	100		"YES"		1388
"project_system_details"	"bos_sys1_type4_block_name"	"character varying"	100		"YES"		1389
"project_system_details"	"bos_sys1_type5_block_name"	"character varying"	100		"YES"		1390
"project_system_details"	"bos_sys1_type6_block_name"	"character varying"	100		"YES"		1391
"project_system_details"	"bos_sys1_battery1_type1_block_name"	"character varying"	100		"YES"		1392
"project_system_details"	"bos_sys1_battery1_type2_block_name"	"character varying"	100		"YES"		1393
"project_system_details"	"bos_sys1_battery2_type1_block_name"	"character varying"	100		"YES"		1394
"project_system_details"	"bos_sys1_battery2_type2_block_name"	"character varying"	100		"YES"		1395
"project_system_details"	"bos_sys1_backup_type1_block_name"	"character varying"	100		"YES"		1396
"project_system_details"	"bos_sys1_backup_type2_block_name"	"character varying"	100		"YES"		1397
"project_system_details"	"bos_sys1_backup_type3_block_name"	"character varying"	100		"YES"		1398
"project_system_details"	"post_sms_bos_sys1_type1_block_name"	"character varying"	100		"YES"		1399
"project_system_details"	"post_sms_bos_sys1_type2_block_name"	"character varying"	100		"YES"		1400
"project_system_details"	"post_sms_bos_sys1_type3_block_name"	"character varying"	100		"YES"		1401
"project_system_details"	"bos_sys2_type1_block_name"	"character varying"	100		"YES"		1402
"project_system_details"	"bos_sys2_type2_block_name"	"character varying"	100		"YES"		1403
"project_system_details"	"bos_sys2_type3_block_name"	"character varying"	100		"YES"		1404
"project_system_details"	"bos_sys2_type4_block_name"	"character varying"	100		"YES"		1405
"project_system_details"	"bos_sys2_type5_block_name"	"character varying"	100		"YES"		1406
"project_system_details"	"bos_sys2_type6_block_name"	"character varying"	100		"YES"		1407
"project_system_details"	"bos_sys2_battery1_type1_block_name"	"character varying"	100		"YES"		1408
"project_system_details"	"bos_sys2_battery1_type2_block_name"	"character varying"	100		"YES"		1409
"project_system_details"	"bos_sys2_battery2_type1_block_name"	"character varying"	100		"YES"		1410
"project_system_details"	"bos_sys2_battery2_type2_block_name"	"character varying"	100		"YES"		1411
"project_system_details"	"bos_sys2_backup_type1_block_name"	"character varying"	100		"YES"		1412
"project_system_details"	"bos_sys2_backup_type2_block_name"	"character varying"	100		"YES"		1413
"project_system_details"	"bos_sys2_backup_type3_block_name"	"character varying"	100		"YES"		1414
"project_system_details"	"post_sms_bos_sys2_type1_block_name"	"character varying"	100		"YES"		1415
"project_system_details"	"post_sms_bos_sys2_type2_block_name"	"character varying"	100		"YES"		1416
"project_system_details"	"post_sms_bos_sys2_type3_block_name"	"character varying"	100		"YES"		1417
"project_system_details"	"bos_sys3_type1_block_name"	"character varying"	100		"YES"		1418
"project_system_details"	"bos_sys3_type2_block_name"	"character varying"	100		"YES"		1419
"project_system_details"	"bos_sys3_type3_block_name"	"character varying"	100		"YES"		1420
"project_system_details"	"bos_sys3_type4_block_name"	"character varying"	100		"YES"		1421
"project_system_details"	"bos_sys3_type5_block_name"	"character varying"	100		"YES"		1422
"project_system_details"	"bos_sys3_type6_block_name"	"character varying"	100		"YES"		1423
"project_system_details"	"bos_sys3_battery1_type1_block_name"	"character varying"	100		"YES"		1424
"project_system_details"	"bos_sys3_battery1_type2_block_name"	"character varying"	100		"YES"		1425
"project_system_details"	"bos_sys3_battery2_type1_block_name"	"character varying"	100		"YES"		1426
"project_system_details"	"bos_sys3_battery2_type2_block_name"	"character varying"	100		"YES"		1427
"project_system_details"	"bos_sys3_backup_type1_block_name"	"character varying"	100		"YES"		1428
"project_system_details"	"bos_sys3_backup_type2_block_name"	"character varying"	100		"YES"		1429
"project_system_details"	"bos_sys3_backup_type3_block_name"	"character varying"	100		"YES"		1430
"project_system_details"	"post_sms_bos_sys3_type1_block_name"	"character varying"	100		"YES"		1431
"project_system_details"	"post_sms_bos_sys3_type2_block_name"	"character varying"	100		"YES"		1432
"project_system_details"	"post_sms_bos_sys3_type3_block_name"	"character varying"	100		"YES"		1433
"project_system_details"	"bos_sys4_type1_block_name"	"character varying"	100		"YES"		1434
"project_system_details"	"bos_sys4_type2_block_name"	"character varying"	100		"YES"		1435
"project_system_details"	"bos_sys4_type3_block_name"	"character varying"	100		"YES"		1436
"project_system_details"	"bos_sys4_type4_block_name"	"character varying"	100		"YES"		1437
"project_system_details"	"bos_sys4_type5_block_name"	"character varying"	100		"YES"		1438
"project_system_details"	"bos_sys4_type6_block_name"	"character varying"	100		"YES"		1439
"project_system_details"	"bos_sys4_battery1_type1_block_name"	"character varying"	100		"YES"		1440
"project_system_details"	"bos_sys4_battery1_type2_block_name"	"character varying"	100		"YES"		1441
"project_system_details"	"bos_sys4_battery2_type1_block_name"	"character varying"	100		"YES"		1442
"project_system_details"	"bos_sys4_battery2_type2_block_name"	"character varying"	100		"YES"		1443
"project_system_details"	"bos_sys4_backup_type1_block_name"	"character varying"	100		"YES"		1444
"project_system_details"	"bos_sys4_backup_type2_block_name"	"character varying"	100		"YES"		1445
"project_system_details"	"bos_sys4_backup_type3_block_name"	"character varying"	100		"YES"		1446
"project_system_details"	"post_sms_bos_sys4_type1_block_name"	"character varying"	100		"YES"		1447
"project_system_details"	"post_sms_bos_sys4_type2_block_name"	"character varying"	100		"YES"		1448
"project_system_details"	"post_sms_bos_sys4_type3_block_name"	"character varying"	100		"YES"		1449
"project_system_details"	"selected_additional_services"	"text"			"YES"		1450
"project_system_details"	"sys1_battery1_tie_in_location"	"text"			"YES"		1451
"project_system_details"	"sys1_battery2_tie_in_location"	"text"			"YES"		1452
"project_system_details"	"sys2_battery1_tie_in_location"	"text"			"YES"		1453
"project_system_details"	"sys2_battery2_tie_in_location"	"text"			"YES"		1454
"project_system_details"	"sys3_battery1_tie_in_location"	"text"			"YES"		1455
"project_system_details"	"sys3_battery2_tie_in_location"	"text"			"YES"		1456
"project_system_details"	"sys4_battery1_tie_in_location"	"text"			"YES"		1457
"project_system_details"	"sys4_battery2_tie_in_location"	"text"			"YES"		1458
"solar_projects"	"created_at"	"timestamp with time zone"			"NO"	"('now'::text)::timestamp(6) with time zone"	1
"solar_projects"	"created_by"	"integer"		32	"NO"		2
"solar_projects"	"deleted_at"	"timestamp with time zone"			"YES"		3
"solar_projects"	"id"	"integer"		32	"NO"	"nextval('solar_projects_id_seq'::regclass)"	4
"solar_projects"	"uuid"	"uuid"			"NO"	"uuid_generate_v4()"	5
"solar_projects"	"completed_step"	"integer"		32	"NO"	"0"	6
"solar_projects"	"is_draft"	"boolean"			"NO"	"true"	7
"solar_projects"	"company_id"	"integer"		32	"NO"		8
"solar_projects"	"updated_at"	"timestamp with time zone"			"YES"	"now()"	9
"users"	"id"	"integer"		32	"NO"	"nextval('users_id_seq'::regclass)"	1
"users"	"uuid"	"uuid"			"NO"	"uuid_generate_v4()"	2
"users"	"first_name"	"character varying"			"YES"		3
"users"	"last_name"	"character varying"			"YES"		4
"users"	"email"	"character varying"			"NO"		5
"users"	"phone_no"	"character varying"			"YES"		6
"users"	"password"	"character varying"			"NO"		7
"users"	"created_at"	"timestamp with time zone"			"NO"	"('now'::text)::timestamp(6) with time zone"	9
"users"	"deleted_at"	"timestamp with time zone"			"YES"		10
"users"	"status"	"integer"		32	"NO"	"0"	11
"users"	"registration_status"	"USER-DEFINED"			"YES"	"'demo_scheduled'::registration_status_enum"	12
"users"	"company_name"	"character varying"	255		"YES"		13
"users"	"display_name"	"character varying"	255		"YES"		14
