action,confidence,reason,duplicate_id,duplicate_uuid,duplicate_manufacturer,duplicate_model,canonical_id,canonical_uuid,canonical_manufacturer,canonical_model,equipment_type
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),679,a69ed148-3d71-49de-a51f-fded7adfb61f,BYD,Battery-BOX H 5.0,357,a527fc65-0800-4e04-97f5-c00f563dd124,BYD,Battery-BOX H 5.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18831,e7075dc3-35ef-4b9e-bcab-5008955c92fd,BYD,Battery-BOX H 5.0,357,a527fc65-0800-4e04-97f5-c00f563dd124,BYD,Battery-BOX H 5.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18842,e84b852d-c02c-468a-b218-a7768dc65853,BYD,Battery-BOX H 5.0,357,a527fc65-0800-4e04-97f5-c00f563dd124,BYD,Battery-BOX H 5.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),674,d2e93739-f844-477e-858c-76d70f27ea36,Alpha ESS,SMILE-BAT-8.2PHA,358,008a8fcc-b49c-4b3b-9aab-73cc56f4da9f,Alpha ESS,SMILE-BAT-8.2PHA,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18829,6da2278a-29d7-4a64-bce3-e72610171e54,Alpha ESS,SMILE-BAT-8.2PHA,358,008a8fcc-b49c-4b3b-9aab-73cc56f4da9f,Alpha ESS,SMILE-BAT-8.2PHA,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),676,8de523ad-9eb3-4850-b20a-ff4c2ffd4c37,ARK Battery,16IFR51.2-100-Y,359,2263380f-4881-4608-a2bb-ffa36d66f8f1,ARK Battery,16IFR51.2-100-Y,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18828,961e5759-8d32-4058-8935-05a357397726,ARK Battery,16IFR51.2-100-Y,359,2263380f-4881-4608-a2bb-ffa36d66f8f1,ARK Battery,16IFR51.2-100-Y,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),678,4749b698-ae75-4601-bccd-fcc943ae1ff3,BYD,Battery-BOX H 10.0,360,8649e13d-ff71-4ea9-9a2e-d6461391955b,BYD,Battery-BOX H 10.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18830,e9e334af-65f4-4770-8747-00ef1394ff10,BYD,Battery-BOX H 10.0,360,8649e13d-ff71-4ea9-9a2e-d6461391955b,BYD,Battery-BOX H 10.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18837,ab46079b-4c02-4696-81ca-25c93ce61ebd,BYD,Battery-BOX H 10.0,360,8649e13d-ff71-4ea9-9a2e-d6461391955b,BYD,Battery-BOX H 10.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),677,1895faa4-8ef4-46c4-b46a-8414ca020e84,BYD,Battery-BOX H 7.5,361,b38ab620-3b63-4685-b162-cbbaf18c549c,BYD,Battery-BOX H 7.5,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18834,672bfc6f-3e53-4ea5-8a78-aae0003afd0a,BYD,Battery-BOX H 7.5,361,b38ab620-3b63-4685-b162-cbbaf18c549c,BYD,Battery-BOX H 7.5,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18840,ba78da1d-d25b-45d3-b1d9-4249b464556a,BYD,Battery-BOX H 7.5,361,b38ab620-3b63-4685-b162-cbbaf18c549c,BYD,Battery-BOX H 7.5,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),680,019b09ba-3bde-420d-9498-db3c56d26594,BYD,BCO274-C15H1000V-U-R1M00,362,827e1274-c397-49d3-881b-950429bc5bd3,BYD,BCO274-C15H1000V-U-R1M00,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18835,3a31375d-2f3c-4ca8-99bc-cf4e6fc8f86e,BYD,BCO274-C15H1000V-U-R1M00,362,827e1274-c397-49d3-881b-950429bc5bd3,BYD,BCO274-C15H1000V-U-R1M00,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),681,896c64e4-aa6a-44c8-bdbf-486eb2823131,BYD,BCO274-C15H1000V-U-R1M01,363,df43ab33-f2cf-4665-8048-6360542e240d,BYD,BCO274-C15H1000V-U-R1M01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18832,22e6ddf0-54db-4bc8-afe9-102d20ff41d0,BYD,BCO274-C15H1000V-U-R1M01,363,df43ab33-f2cf-4665-8048-6360542e240d,BYD,BCO274-C15H1000V-U-R1M01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),683,e4f6880c-2370-4f89-a38e-043623d475c8,BYD,BCO274-C15H1000V-U-R1M02,364,a9615564-9e68-4445-bfcd-31a9dc04ff93,BYD,BCO274-C15H1000V-U-R1M02,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18833,87253ebb-423b-4cb1-883c-dca0f6a74c9f,BYD,BCO274-C15H1000V-U-R1M02,364,a9615564-9e68-4445-bfcd-31a9dc04ff93,BYD,BCO274-C15H1000V-U-R1M02,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),684,22d3d99e-1421-441e-9d35-15371dc5c3d7,BYD,BCO274-C15H1000V-U-R2M00,365,0e85c222-6c91-4e04-b7de-1579cec33b33,BYD,BCO274-C15H1000V-U-R2M00,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18836,2c352b03-dc12-4c95-aa65-4d54711d89d8,BYD,BCO274-C15H1000V-U-R2M00,365,0e85c222-6c91-4e04-b7de-1579cec33b33,BYD,BCO274-C15H1000V-U-R2M00,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),688,e8b92c84-2475-44b9-a91e-60f0a189b8d7,BYD,HVL 12.0,366,c6348739-60fc-4384-b540-5d57119e8535,BYD,HVL 12.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18843,7ff9f631-3b7b-4db5-b607-0a7ac02f38c1,BYD,HVL 12.0,366,c6348739-60fc-4384-b540-5d57119e8535,BYD,HVL 12.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),682,7812c6cb-1d1d-422b-966d-e575444d4fa5,BYD,BCO274-C15H1000V-U-R2M0,367,ba95eabb-be52-453e-bc17-7a10bcdc9968,BYD,BCO274-C15H1000V-U-R2M0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18839,5d801686-f584-43d5-8f1e-4d8789320332,BYD,BCO274-C15H1000V-U-R2M0,367,ba95eabb-be52-453e-bc17-7a10bcdc9968,BYD,BCO274-C15H1000V-U-R2M0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),686,047a4901-fa28-4beb-821c-376b80983c2c,BYD,BCO274-C15H1000V-U-R2M01,368,c4da9e49-dc5e-4baf-8894-f8b54638937e,BYD,BCO274-C15H1000V-U-R2M01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18838,af45cb98-d27b-4a88-b99d-abdcfdd9d2cb,BYD,BCO274-C15H1000V-U-R2M01,368,c4da9e49-dc5e-4baf-8894-f8b54638937e,BYD,BCO274-C15H1000V-U-R2M01,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),685,6b74cf60-415a-4a87-9f00-b5da564c3aa0,BYD,HVL 16.0,369,65529073-65ee-4cb4-bbc4-23d50752da36,BYD,HVL 16.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18841,2830dcf1-9d33-4a2c-9d82-a8cde985444f,BYD,HVL 16.0,369,65529073-65ee-4cb4-bbc4-23d50752da36,BYD,HVL 16.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),687,71382e2f-d528-49bb-99e3-dd272be36085,BYD,HVL 20.0,370,841e8a0a-5ff7-46bf-ad8f-5722b27c625a,BYD,HVL 20.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18844,9e0dac00-026f-41d0-b800-6b2563cb24f2,BYD,HVL 20.0,370,841e8a0a-5ff7-46bf-ad8f-5722b27c625a,BYD,HVL 20.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),689,035ee2c0-01bf-42a3-a410-12b441fc7eac,BYD,HVL 24.0,371,3d0d002b-8665-4514-a5a7-9616d13508be,BYD,HVL 24.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18845,32b86e06-1100-454f-9afe-3e6a5fca6abe,BYD,HVL 24.0,371,3d0d002b-8665-4514-a5a7-9616d13508be,BYD,HVL 24.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),692,d04d0646-1993-4bdb-8604-5ba9c3ce4ab6,BYD,HVL 28.0,372,4aa8a26e-abcd-477b-8c81-96ee2dfd4544,BYD,HVL 28.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18846,54064e91-d78a-459f-8d95-8bbf9ee4f22d,BYD,HVL 28.0,372,4aa8a26e-abcd-477b-8c81-96ee2dfd4544,BYD,HVL 28.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),690,dde20308-6722-4f48-ac72-7eaef8e9b146,BYD,HVL 32.0,373,c5c4cd30-ae14-478c-b9d1-7671dc2f44e5,BYD,HVL 32.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18847,f024f020-9d2b-4915-b154-13caeac09625,BYD,HVL 32.0,373,c5c4cd30-ae14-478c-b9d1-7671dc2f44e5,BYD,HVL 32.0,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),696,753392ba-7f7c-426d-b5b0-e3a93ae0011f,Discover Energy,42-48-6650,374,953849af-f64f-41a0-bd81-bb7d7c3a83ea,Discover Energy,42-48-6650,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18851,6522e0fa-7d56-4017-b141-af16659d17ff,Discover Energy,42-48-6650,374,953849af-f64f-41a0-bd81-bb7d7c3a83ea,Discover Energy,42-48-6650,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),691,bb6d69f4-5706-493b-b299-7994a5d96b2d,Darfon Electronics,B07ULF-xxx,375,5b090091-d1e0-4029-b4ce-0a6b5e2698f1,Darfon Electronics,B07ULF-xxx,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18849,e63a6837-7b8f-421b-b136-ad831931cd46,Darfon Electronics,B07ULF-xxx,375,5b090091-d1e0-4029-b4ce-0a6b5e2698f1,Darfon Electronics,B07ULF-xxx,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),694,8ec04b7e-b2c2-438e-900d-b16ac656e748,Darfon Electronics,B09ULF-xxx,376,780db311-989a-4158-82c8-455c2a6da970,Darfon Electronics,B09ULF-xxx,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18848,2c2b37ce-eedb-4c6a-8e56-2e5d27b4fc3b,Darfon Electronics,B09ULF-xxx,376,780db311-989a-4158-82c8-455c2a6da970,Darfon Electronics,B09ULF-xxx,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),695,f26625f1-16cd-44a2-b671-1c1362381718,Discover Energy,44-24-2800,377,a55d2e88-5623-4a3b-bd5e-a7bc34400558,Discover Energy,44-24-2800,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18850,669937a7-7ca3-4dfd-a15a-98dba42c887a,Discover Energy,44-24-2800,377,a55d2e88-5623-4a3b-bd5e-a7bc34400558,Discover Energy,44-24-2800,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18854,3d65f5a4-88cb-436a-82e2-dd003c5a83d9,Enphase,Encharge-3-1-P-NA,378,dd4d4f85-c5ad-406e-9f9d-0dc798ef247b,Enphase,Encharge-3-1-P-NA,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19391,c2cb5465-c7ba-4261-95a7-982b76c7e41b,Enphase,Encharge-3-1-P-NA,378,dd4d4f85-c5ad-406e-9f9d-0dc798ef247b,Enphase,Encharge-3-1-P-NA,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18853,9f8cd6b4-1121-4874-8f64-2a5d9bb8b12e,Enphase,Encharge-3T-1-P-NA,379,c02dd477-f1e5-4272-92fc-0092e4c6c1a1,Enphase,Encharge-3T-1-P-NA,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),693,14af3df6-c6c8-494a-a548-fa75f03fa5fe,EndurEnergy Systems,ESP-5100,380,a85e9d4a-c631-40b4-8bb9-2824800f3e42,EndurEnergy Systems,ESP-5100,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18852,a54beaf9-a694-41cc-8f42-c44d7355804e,EndurEnergy Systems,ESP-5100,380,a85e9d4a-c631-40b4-8bb9-2824800f3e42,EndurEnergy Systems,ESP-5100,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),697,b49586ee-dcb0-42bd-a2dd-88e847b4b960,e-ON Batteries,EB48125F-T110A,381,80dc9c0a-6cc8-4755-a54c-2ff22db627d6,e-ON Batteries,EB48125F-T110A,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18856,a65175f6-465e-448b-82a7-b6033384622e,e-ON Batteries,EB48125F-T110A,381,80dc9c0a-6cc8-4755-a54c-2ff22db627d6,e-ON Batteries,EB48125F-T110A,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18857,9b427336-fec5-4d1f-abc6-36c6596fdf63,Enphase,Encharge-4T-1-P-NA,382,1e45b550-9ca7-4e6b-aa1e-c81b451b4aba,Enphase,Encharge-4T-1-P-NA,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19204,dd7b4f72-5214-479d-b141-1fb96f3b95e4,Enphase,Encharge-4T-1-P-NA,382,1e45b550-9ca7-4e6b-aa1e-c81b451b4aba,Enphase,Encharge-4T-1-P-NA,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),699,c744c286-d48d-4d55-b876-71bc46abd2b8,e-ON Batteries,EBR-P48192EDA1,383,63160e43-996a-4011-8ec5-c634d3623cfd,e-ON Batteries,EBR-P48192EDA1,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18858,5b1e054f-1a65-4b4e-b72e-dbe32f5c69f9,e-ON Batteries,EBR-P48192EDA1,383,63160e43-996a-4011-8ec5-c634d3623cfd,e-ON Batteries,EBR-P48192EDA1,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18855,33264aee-a68b-4624-ae2d-1d3c6cf89977,Enphase,Encharge-4-1-P-NA,384,1c6c2776-d441-40f2-8dfd-1e163386cecc,Enphase,Encharge-4-1-P-NA,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),702,369972cf-767d-46d2-9c19-13d7b26f3a43,FNS Power,SSIF2P15S48100C,385,e751bfc9-c51c-45b2-aacd-4fd2d42d5be2,FNS Power,SSIF2P15S48100C,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18861,b095bf74-da56-4b73-9d90-47f627411050,FNS Power,SSIF2P15S48100C,385,e751bfc9-c51c-45b2-aacd-4fd2d42d5be2,FNS Power,SSIF2P15S48100C,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),698,6541f0dc-4494-4c3b-9e94-72c2e457bae8,EVE POWER,LF50K,386,ee858d7d-f4c4-4be2-be23-dcb171f74747,EVE POWER,LF50K,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18863,029274b7-b2b1-4a33-af24-0e97df140360,EVE POWER,LF50K,386,ee858d7d-f4c4-4be2-be23-dcb171f74747,EVE POWER,LF50K,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),700,2701c63e-1294-4221-9261-0a1ca8d080d9,EVE POWER,LF280K,387,263d5341-d58f-477d-90dd-60bc879d1dc9,EVE POWER,LF280K,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18859,64133d41-c925-48f9-8988-73c88f1b9898,EVE POWER,LF280K,387,263d5341-d58f-477d-90dd-60bc879d1dc9,EVE POWER,LF280K,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),703,1e9272e6-c521-436e-abe1-3a284c3bae5a,FNS Power,FCIFP48100A,388,a20d4cba-f29f-4b6b-aace-52f860e768ae,FNS Power,FCIFP48100A,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18860,a10a051c-150e-439f-849b-e7993aa313e5,FNS Power,FCIFP48100A,388,a20d4cba-f29f-4b6b-aace-52f860e768ae,FNS Power,FCIFP48100A,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),706,a8134ce6-ead9-4d79-a5ad-4eb8f3749912,GoodWe,LX F12.8-30,389,89cb361b-a637-48a9-94b4-df01d21ae855,GoodWe,LX F12.8-30,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18865,49db846e-8c7f-4753-89e3-9f7a23523187,GoodWe,LX F12.8-30,389,89cb361b-a637-48a9-94b4-df01d21ae855,GoodWe,LX F12.8-30,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),705,2064f7a2-3963-40d2-bc91-3bead1a6340a,GoodWe,LX F16.0-30,390,f705b9d1-6534-4585-aa84-531dac684857,GoodWe,LX F16.0-30,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18867,3575d5ae-cdbf-485c-aea8-5fe16ca3ce7e,GoodWe,LX F16.0-30,390,f705b9d1-6534-4585-aa84-531dac684857,GoodWe,LX F16.0-30,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),701,16f14624-5128-4ef7-9790-92f302b32d92,Fortress Power,eVaultMax,391,3657d6f8-966c-4e59-9dda-65a7d0e36c8a,Fortress Power,eVaultMax,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18864,45919e1e-9ebf-4422-812c-b6ad774d3ee8,Fortress Power,eVaultMax,391,3657d6f8-966c-4e59-9dda-65a7d0e36c8a,Fortress Power,eVaultMax,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),704,247aab20-af8d-4836-87a1-be6a7b8471c1,Fortress Power,eFlex 5.4,392,e4a34f52-8ea4-4c83-a9de-d8a6364803c4,Fortress Power,eFlex 5.4,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18862,ff944e37-f683-4e84-8e39-b1aa44cc2f9d,Fortress Power,eFlex 5.4,392,e4a34f52-8ea4-4c83-a9de-d8a6364803c4,Fortress Power,eFlex 5.4,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),707,95dbf596-b401-4d09-a8af-8243aa91f3c6,GoodWe,LX F19.2-30,393,299e673b-bed7-412c-885a-580f95090777,GoodWe,LX F19.2-30,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18866,038c9e8e-9360-4dcb-8a8a-7da84121ae5d,GoodWe,LX F19.2-30,393,299e673b-bed7-412c-885a-580f95090777,GoodWe,LX F19.2-30,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),710,c8fd5026-754c-422f-a7c4-12b46a45e1b3,GoodWe,SECU-S10,394,547ac869-ca33-4291-b912-e786a03b50ff,GoodWe,SECU-S10,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18871,0e54a11e-3abb-4cd8-a790-3c6ff75503f9,GoodWe,SECU-S10,394,547ac869-ca33-4291-b912-e786a03b50ff,GoodWe,SECU-S10,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),712,553ce1b6-772b-4535-bcf5-683058b40b28,GoodWe,SECU-S13,395,0676458b-98d1-4b09-87d0-9d6a037f6b04,GoodWe,SECU-S13,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18868,c5407d68-7c5c-4eca-8a70-73a1c41e2108,GoodWe,SECU-S13,395,0676458b-98d1-4b09-87d0-9d6a037f6b04,GoodWe,SECU-S13,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),708,e937f56c-e012-47e8-9a58-e0088351a24c,GoodWe,LX F9.6-30,396,40e27c62-4c66-4f22-863a-2beb6f57a495,GoodWe,LX F9.6-30,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18870,052fb9e7-6c44-4322-8e9e-615ed0e0ff66,GoodWe,LX F9.6-30,396,40e27c62-4c66-4f22-863a-2beb6f57a495,GoodWe,LX F9.6-30,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),711,f5142b5d-9ecd-426b-b565-7c605a28e60d,GoodWe,SECU-S15,397,d1c5c013-be8e-44ec-92f4-0828d283f579,GoodWe,SECU-S15,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18869,509c2a16-dbcc-4af0-badd-96da7cb73e6f,GoodWe,SECU-S15,397,d1c5c013-be8e-44ec-92f4-0828d283f579,GoodWe,SECU-S15,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),714,73273faa-d355-4145-81fb-65bfba60d684,GoodWe,SECU-S2.5,398,02566ec3-a02a-4f5f-a369-a25c29474d24,GoodWe,SECU-S2.5,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18875,131a2048-b0dc-468e-b4a0-2df524638bd0,GoodWe,SECU-S2.5,398,02566ec3-a02a-4f5f-a369-a25c29474d24,GoodWe,SECU-S2.5,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),709,26e998ed-1b99-41f1-b0ca-6a8e9e206814,GoodWe,SECU-S18,399,8785a82a-925e-4b56-8787-6bdfef1e99b7,GoodWe,SECU-S18,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18874,510f313b-f58c-4c4f-85f7-f656bd1ac30d,GoodWe,SECU-S18,399,8785a82a-925e-4b56-8787-6bdfef1e99b7,GoodWe,SECU-S18,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),716,e0b174ea-b417-44ea-b7bc-ca60acab1ad7,GoodWe,SECU-S20,400,9ed965a7-9589-46ae-9bc5-7cdbfae275a1,GoodWe,SECU-S20,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18873,a1e419b9-e14c-4250-ad98-c9fed083da6d,GoodWe,SECU-S20,400,9ed965a7-9589-46ae-9bc5-7cdbfae275a1,GoodWe,SECU-S20,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),715,e867ff14-f2d6-4282-a1ef-c2fa5e8cae3f,GoodWe,SECU-S7.5,401,1a73e99e-08b5-4ab7-a085-e906e681dc67,GoodWe,SECU-S7.5,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18877,8fdd6dba-0253-446a-ba39-592d2e8d9fd1,GoodWe,SECU-S7.5,401,1a73e99e-08b5-4ab7-a085-e906e681dc67,GoodWe,SECU-S7.5,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),713,62d5d82f-0b09-4482-9601-84ff2a73289d,GoodWe,SECU-S5,402,17fbe0f8-7724-465e-ade3-ee41213ce0dc,GoodWe,SECU-S5,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18872,a2e6a63d-246c-4c42-8809-a7cc97a9e6f8,GoodWe,SECU-S5,402,17fbe0f8-7724-465e-ade3-ee41213ce0dc,GoodWe,SECU-S5,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),720,a7cc95fd-bf97-4001-b405-232f0b90a3c4,Growatt,ARO 13.2H-C1-US,403,9eab13bf-44bd-453c-9fb6-852980541826,Growatt,ARO 13.2H-C1-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18876,91aa9bcd-1f67-4964-bd12-57b9e4cac700,Growatt,ARO 13.2H-C1-US,403,9eab13bf-44bd-453c-9fb6-852980541826,Growatt,ARO 13.2H-C1-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19315,0af8bb7e-b608-4c6d-a321-1ead8ddb227a,Growatt,ARO 13.2H-C1-US,403,9eab13bf-44bd-453c-9fb6-852980541826,Growatt,ARO 13.2H-C1-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),718,b59a5519-8e6f-4c96-b127-5b063a97bd30,Growatt,ARO 16.5H-C1-US,404,6e1a4b4f-e6aa-49c4-be15-da029c2efdcd,Growatt,ARO 16.5H-C1-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18878,92efda12-004d-430e-b219-6e0a49516861,Growatt,ARO 16.5H-C1-US,404,6e1a4b4f-e6aa-49c4-be15-da029c2efdcd,Growatt,ARO 16.5H-C1-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19316,42a016e5-68db-4f0c-aeb9-6fc3a679d596,Growatt,ARO 16.5H-C1-US,404,6e1a4b4f-e6aa-49c4-be15-da029c2efdcd,Growatt,ARO 16.5H-C1-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),717,794826f1-dc91-4f4a-b29c-7a06a54aed38,Growatt,ARO 19.8H-C1-US,405,570eae18-b98d-4c6f-8f8d-80538e5510e6,Growatt,ARO 19.8H-C1-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18879,d526ced4-0d10-4af8-9096-fcaa3f96a232,Growatt,ARO 19.8H-C1-US,405,570eae18-b98d-4c6f-8f8d-80538e5510e6,Growatt,ARO 19.8H-C1-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19317,f3a10370-aee9-4aeb-877a-c93411932423,Growatt,ARO 19.8H-C1-US,405,570eae18-b98d-4c6f-8f8d-80538e5510e6,Growatt,ARO 19.8H-C1-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),724,3ac2c8db-1101-47c2-86a9-68e27fbfa264,GSL Energy,GSL051200A-B-GBP2,406,b2f40883-f7ac-4fdf-8b7d-5e3167dc4aca,GSL Energy,GSL051200A-B-GBP2,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18882,fe9af0eb-b410-46a9-a344-0ac421d2a4b5,GSL Energy,GSL051200A-B-GBP2,406,b2f40883-f7ac-4fdf-8b7d-5e3167dc4aca,GSL Energy,GSL051200A-B-GBP2,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),723,364c7a77-ecb1-4983-aa50-59cfaaa865b2,Growatt,ARO 9.9H-C1-US,407,829bb282-681b-4865-9830-db88f61b305a,Growatt,ARO 9.9H-C1-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18883,a2a405fd-882f-40d7-b22b-36956477b695,Growatt,ARO 9.9H-C1-US,407,829bb282-681b-4865-9830-db88f61b305a,Growatt,ARO 9.9H-C1-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19319,1e5b4922-ab43-4958-a1dd-fa3e3e005bf1,Growatt,ARO 9.9H-C1-US,407,829bb282-681b-4865-9830-db88f61b305a,Growatt,ARO 9.9H-C1-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),719,991f1b6f-756b-4076-a07b-486e44f33fb7,Growatt,ARO 6.6H-C1-US,408,6ff5a093-265e-4677-a490-3d0d8e68c24b,Growatt,ARO 6.6H-C1-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),18881,d138f2d4-225d-4bb7-9691-9aa450b91b32,Growatt,ARO 6.6H-C1-US,408,6ff5a093-265e-4677-a490-3d0d8e68c24b,Growatt,ARO 6.6H-C1-US,Battery
DELETE,100.0,Exact duplicate (identical normalized manufacturer + model),19318,d95d9fcf-4f9b-44d5-805e-980df9b35840,Growatt,ARO 6.6H-C1-US,408,6ff5a093-265e-4677-a490-3d0d8e68c24b,Growatt,ARO 6.6H-C1-US,Battery
